codigo_cliente,id_cliente,fecha_saldo,importe_operativa,moneda,tipo_operacion,max_saldo,fecha_mas_reciente,saldo_final,nombre,apellido1,apellido2,direccion,fecha_nacimiento,dni,nombre_completo,menor_30
14787574E,315,2025-01-16,9033.85,EUR,Retirada Efectivo,9686.58,2025-01-16,46561.77,,,,,,,"",NO
91432207P,283,2022-10-28,4160.4,EUR,Retirada Efectivo,9975.84,2022-10-28,24574.81,,,,,,,"",NO
32039814E,69,2025-11-29,-7526.97,USD,Transferencia,9877.47,2025-11-29,94330.69,,,,,,,"",NO
35582626G,436,2025-02-28,-5455.72,EUR,Transferencia,9113.07,2025-02-28,43232.11,,,,,,,"",NO
90490846E,265,2024-06-30,2639.94,EUR,Transferencia,9452.83,2024-06-30,63248.13,,,,,,,"",NO
16914409O,203,2025-07-05,2375.82,JPY,Transferencia,9516.05,2025-07-05,60651.12,,,,,,,"",NO
59171737O,177,2025-01-15,5063.82,MXN,Retirada Efectivo,9908.75,2025-01-15,36891.06,,,,,,,"",NO
35965272I,464,2024-11-28,-2301.08,USD,Transferencia,9888.28,2024-11-28,47297.28,,,,,,,"",NO
29668681L,209,2022-11-13,4931.11,MXN,Retirada Efectivo,9279.74,2022-11-13,52679.16,,,,,,,"",NO
55551707D,455,2022-01-08,6459.89,EUR,Retirada Efectivo,9210.36,2022-01-08,79477.82,,,,,,,"",NO
42348167W,486,2024-11-01,8340.96,EUR,Tarjeta,9597.95,2024-11-01,60192.38,,,,,,,"",NO
97965447G,22,2025-08-26,-3780.26,MXN,Transferencia,9707.39,2025-08-26,-313.37,,,,,,,"",NO
97617977B,188,2024-12-15,6998.02,GBP,Bizum,9689.21,2024-12-15,58213.13,,,,,,,"",NO
59372522W,462,2024-11-01,2748.45,MXN,Retirada Efectivo,7572.0,2024-11-01,78663.8,,,,,,,"",NO
45168663L,128,2024-07-24,1147.08,MXN,Retirada Efectivo,9600.2,2024-07-24,80831.75,,,,,,,"",NO
38428479W,223,2022-09-10,3053.83,USD,Tarjeta,9476.44,2022-09-10,37389.05,,,,,,,"",NO
17962096P,240,2023-02-23,8455.53,MXN,Bizum,8946.27,2023-02-23,92572.44,Elena,Martín,Delgado,Calle Sol 7,1992-06-14,56789012E,Elena Martín Delgado,NO
84310508D,346,2025-05-19,7710.38,USD,Tarjeta,9048.63,2025-05-19,60555.46,,,,,,,"",NO
19634185O,412,2022-12-13,-4287.03,GBP,Transferencia,8697.27,2022-12-13,83639.45,,,,,,,"",NO
68876826V,149,2022-11-20,7767.25,GBP,Bizum,9668.09,2022-11-20,59889.99,,,,,,,"",NO
80589731N,93,2023-06-02,-542.75,USD,Transferencia,9819.28,2023-06-02,51429.43,,,,,,,"",NO
13869882G,473,2024-12-19,-2704.91,GBP,Transferencia,9726.74,2024-12-19,68770.44,,,,,,,"",NO
50664589V,292,2023-07-26,8974.07,JPY,Tarjeta,9289.6,2023-07-26,79584.97,,,,,,,"",NO
50585418A,218,2022-07-21,6209.61,JPY,Transferencia,9210.68,2022-07-21,86108.11,,,,,,,"",NO
99140096Y,33,2022-08-25,6724.53,GBP,Tarjeta,9677.9,2022-08-25,74138.71,,,,,,,"",NO
14552919V,293,2024-02-07,7947.88,JPY,Bizum,9772.35,2024-02-07,28534.19,Nuria,Delgado,Romero,Calle del Sur 10,1987-02-02,20212223C,Nuria Delgado Romero,NO
28726981O,257,2022-05-25,5185.96,USD,Tarjeta,9655.23,2022-05-25,60392.37,,,,,,,"",NO
57652950E,445,2023-07-22,-1681.19,MXN,Transferencia,8269.13,2023-07-22,35476.35,,,,,,,"",NO
23319313J,109,2022-11-06,4079.02,USD,Bizum,9295.21,2022-11-06,14187.33,Inés,Aguilar,Del Valle,Calle del Parque 6,1992-07-07,16171819Y,Inés Aguilar Del Valle,NO
15455647Q,463,2025-04-29,8353.15,JPY,Bizum,9855.92,2025-04-29,39301.08,,,,,,,"",NO
35582626G,333,2025-07-30,1359.28,JPY,Tarjeta,8597.67,2025-07-30,43232.11,,,,,,,"",NO
11625417Y,334,2025-01-30,7878.31,EUR,Retirada Efectivo,9649.65,2025-01-30,66563.54,,,,,,,"",NO
59413448Q,446,2023-05-10,-3839.5,EUR,Bizum,9803.07,2023-05-10,80437.42,,,,,,,"",NO
26613086K,188,2024-12-21,2384.43,USD,Bizum,9689.21,2024-12-21,96466.04,,,,,,,"",NO
50978539U,252,2022-06-22,5403.53,JPY,Bizum,9119.56,2022-06-22,84529.29,,,,,,,"",NO
36251361X,245,2024-03-02,-285.6,JPY,Transferencia,8556.88,2024-03-02,34444.86,,,,,,,"",NO
41538633X,46,2022-01-02,6591.95,MXN,Tarjeta,9369.64,2022-01-02,32883.85,,,,,,,"",NO
60768720V,466,2022-12-28,151.27,EUR,Retirada Efectivo,9929.14,2022-12-28,60691.71,,,,,,,"",NO
54442150K,280,2025-01-26,-9798.38,JPY,Bizum,9846.78,2025-01-26,39280.03,,,,,,,"",NO
41640035S,5,2023-12-11,1536.44,USD,Tarjeta,9923.47,2023-12-11,76095.79,,,,,,,"",NO
45422671M,271,2025-07-12,7838.25,MXN,Tarjeta,9702.61,2025-07-12,73729.8,,,,,,,"",NO
66886990G,389,2025-02-12,-2412.71,JPY,Transferencia,9612.63,2025-02-12,53604.24,,,,,,,"",NO
55051944N,73,2024-04-04,3976.98,GBP,Retirada Efectivo,9067.8,2024-04-04,47122.42,,,,,,,"",NO
35965272I,233,2023-11-18,1686.99,MXN,Transferencia,9972.99,2023-11-18,47297.28,,,,,,,"",NO
55853921Q,226,2023-01-15,-160.43,EUR,Bizum,8666.59,2023-01-15,65184.58,,,,,,,"",NO
47665911A,344,2024-06-17,9695.99,GBP,Retirada Efectivo,9695.99,2024-06-17,97533.49,,,,,,,"",NO
18415541O,55,2023-05-09,9845.7,USD,Tarjeta,9958.92,2023-05-09,70920.3,,,,,,,"",NO
60643924G,197,2022-03-13,3177.14,EUR,Tarjeta,8748.12,2022-03-13,76437.74,,,,,,,"",NO
68551904Y,302,2024-09-14,8610.41,USD,Tarjeta,9454.16,2024-09-14,47801.96,,,,,,,"",NO
44027737F,25,2023-02-23,9018.0,GBP,Retirada Efectivo,9654.53,2023-02-23,69639.22,,,,,,,"",NO
90792426C,34,2024-08-15,3385.32,GBP,Retirada Efectivo,9328.56,2024-08-15,26317.47,,,,,,,"",NO
38609024P,499,2023-03-13,1274.28,MXN,Bizum,9885.9,2023-03-13,51217.28,,,,,,,"",NO
72471710F,437,2024-07-03,2163.19,USD,Retirada Efectivo,9867.3,2024-07-03,133316.13,,,,,,,"",NO
28638940F,20,2022-03-25,-4166.35,USD,Transferencia,9345.61,2022-03-25,-8380.81,,,,,,,"",NO
67750110G,282,2022-04-29,7412.97,MXN,Retirada Efectivo,9794.34,2022-04-29,88059.54,,,,,,,"",NO
19815815T,394,2024-08-29,4768.43,MXN,Tarjeta,9791.63,2024-08-29,56535.94,,,,,,,"",NO
44661307X,316,2025-08-03,5535.2,MXN,Transferencia,9479.42,2025-08-03,99591.17,,,,,,,"",NO
45168663L,273,2023-09-07,4509.27,MXN,Retirada Efectivo,9089.55,2023-09-07,80831.75,,,,,,,"",NO
16934936T,480,2024-06-07,8532.78,JPY,Retirada Efectivo,9883.44,2024-06-07,37563.55,,,,,,,"",NO
23681690N,266,2025-05-18,8648.81,EUR,Retirada Efectivo,9555.16,2025-05-18,69849.21,,,,,,,"",NO
32826897B,298,2022-12-18,1449.92,MXN,Tarjeta,9163.5,2022-12-18,57291.5,Silvia,Del Río,Navarro,Calle del Sol 5,1986-12-12,22232425E,Silvia Del Río Navarro,NO
85548120N,71,2023-10-24,893.85,JPY,Tarjeta,9841.31,2023-10-24,27180.26,,,,,,,"",NO
85548120N,421,2024-10-11,451.86,EUR,Transferencia,9882.89,2024-10-11,27180.26,,,,,,,"",NO
30495588E,483,2023-12-16,-7259.67,JPY,Bizum,9614.8,2023-12-16,24785.89,,,,,,,"",NO
75871435F,38,2023-10-11,-1442.41,USD,Bizum,9623.35,2023-10-11,39360.85,,,,,,,"",NO
83130518C,316,2024-07-26,1127.43,MXN,Retirada Efectivo,9479.42,2024-07-26,51406.52,,,,,,,"",NO
83420198X,299,2024-11-01,6792.78,EUR,Tarjeta,7536.26,2024-11-01,55271.34,Fernando,Crespo,Del Río,Av. del Norte 7,1990-05-05,13141516V,Fernando Crespo Del Río,NO
13064923M,361,2024-08-26,6543.4,USD,Retirada Efectivo,9839.86,2024-08-26,39168.43,,,,,,,"",NO
17398635D,471,2022-10-12,7866.99,JPY,Bizum,9332.13,2022-10-12,46335.85,,,,,,,"",NO
69195001F,91,2022-03-05,3342.01,GBP,Bizum,9060.18,2022-03-05,10592.73,,,,,,,"",NO
84601530E,146,2025-07-06,8765.56,JPY,Retirada Efectivo,8765.56,2025-07-06,43149.41,,,,,,,"",NO
65932825L,185,2025-02-05,6712.16,JPY,Tarjeta,9666.62,2025-02-05,27829.68,,,,,,,"",NO
72000519G,407,2022-07-01,-4351.95,GBP,Bizum,7409.35,2022-07-01,45415.7,,,,,,,"",NO
24010733S,33,2024-09-21,8617.86,JPY,Retirada Efectivo,9677.9,2024-09-21,30365.53,,,,,,,"",NO
72534705Y,6,2023-09-17,4878.39,MXN,Transferencia,9583.41,2023-09-17,34340.6,,,,,,,"",NO
23389556A,93,2023-09-21,5282.33,USD,Tarjeta,9819.28,2023-09-21,41896.61,,,,,,,"",NO
92803473M,127,2025-12-03,9675.37,USD,Tarjeta,9675.37,2025-12-03,106005.59,,,,,,,"",NO
53666983I,85,2025-05-22,5477.22,MXN,Tarjeta,9862.92,2025-05-22,35228.61,,,,,,,"",NO
50585418A,493,2025-07-08,9678.45,USD,Retirada Efectivo,9678.45,2025-07-08,86108.11,,,,,,,"",NO
82267962O,452,2022-08-08,2181.71,GBP,Tarjeta,9422.95,2022-08-08,38803.88,,,,,,,"",NO
32705301X,84,2024-07-24,-6719.94,EUR,Bizum,9552.47,2024-07-24,18485.15,Joaquín,Del Valle,Gómez,Av. del Lago 14,2020-04-04,21222324D,Joaquín Del Valle Gómez,SI
71899444Y,144,2023-06-14,449.32,MXN,Bizum,9782.5,2023-06-14,107699.49,Sofía,López,Sánchez,Calle Luna 5,1988-11-03,34567890C,Sofía López Sánchez,NO
21755286J,155,2023-07-04,4833.39,GBP,Bizum,9457.16,2023-07-04,7480.61,,,,,,,"",NO
42913560A,226,2025-09-20,2910.01,EUR,Transferencia,8666.59,2025-09-20,49917.31,,,,,,,"",NO
31264413Q,248,2025-04-24,2440.17,EUR,Retirada Efectivo,9966.21,2025-04-24,125770.68,,,,,,,"",NO
66886990G,456,2023-11-03,-4932.44,MXN,Transferencia,9376.16,2023-11-03,53604.24,,,,,,,"",NO
83824578O,262,2022-09-19,126.47,EUR,Tarjeta,9863.55,2022-09-19,39470.48,,,,,,,"",NO
29220293I,296,2024-04-30,-1137.1,MXN,Bizum,9456.49,2024-04-30,23653.21,,,,,,,"",NO
97976345C,448,2025-11-08,5097.62,EUR,Retirada Efectivo,9439.64,2025-11-08,-32241.99,,,,,,,"",NO
30777310P,173,2022-01-06,7883.88,EUR,Retirada Efectivo,7939.43,2022-01-06,-10409.25,,,,,,,"",NO
80354341P,297,2023-12-10,-2414.81,EUR,Transferencia,9779.74,2024-09-01,34083.18,,,,,,,"",NO
65912819T,164,2025-01-31,6062.17,GBP,Bizum,9482.89,2025-01-31,21688.43,,,,,,,"",NO
36251361X,297,2025-12-31,-5852.44,GBP,Transferencia,9779.74,2025-12-31,34444.86,,,,,,,"",NO
81971749N,5,2025-07-08,556.17,USD,Bizum,9923.47,2025-07-08,36545.66,,,,,,,"",NO
39031388R,212,2022-02-18,5612.73,MXN,Transferencia,9825.02,2022-02-18,18875.97,,,,,,,"",NO
54062091X,175,2022-01-15,4995.28,GBP,Transferencia,8954.21,2022-01-15,75432.39,,,,,,,"",NO
61605151Q,372,2023-10-07,6608.8,GBP,Bizum,9773.82,2023-10-07,69001.99,,,,,,,"",NO
67901522P,257,2023-03-30,4328.85,MXN,Tarjeta,9655.23,2023-03-30,73579.09,,,,,,,"",NO
57340126U,117,2025-09-30,5272.82,USD,Retirada Efectivo,9256.09,2025-09-30,59015.32,,,,,,,"",NO
42670429Q,127,2024-01-08,-2408.73,GBP,Transferencia,9675.37,2024-01-08,51454.34,,,,,,,"",NO
40342482R,288,2025-01-23,-5391.42,USD,Bizum,7857.13,2025-01-23,50707.04,,,,,,,"",NO
95472002Y,40,2022-11-01,7237.84,MXN,Transferencia,8426.7,2025-04-19,59367.48,,,,,,,"",NO
61605151Q,131,2024-08-07,-114.83,GBP,Transferencia,9465.07,2024-08-07,69001.99,,,,,,,"",NO
55551707D,74,2024-07-19,8092.39,USD,Tarjeta,9988.53,2024-07-19,79477.82,,,,,,,"",NO
95903693K,110,2023-08-13,5897.7,GBP,Retirada Efectivo,9186.48,2023-08-13,17323.21,,,,,,,"",NO
61605151Q,495,2023-09-27,4178.15,EUR,Retirada Efectivo,8482.78,2023-09-27,69001.99,,,,,,,"",NO
85301757E,480,2024-12-14,2240.3,JPY,Tarjeta,9883.44,2024-12-14,36057.77,,,,,,,"",NO
89786131D,17,2025-07-11,9373.55,USD,Bizum,9373.55,2025-07-11,37368.53,,,,,,,"",NO
87788382P,7,2022-11-02,124.61,MXN,Tarjeta,9694.15,2022-11-02,27596.89,,,,,,,"",NO
27029841F,82,2023-10-07,208.06,EUR,Transferencia,9707.67,2023-10-07,32880.83,,,,,,,"",NO
96244738D,324,2025-04-25,7441.54,USD,Bizum,9901.26,2025-04-25,78462.41,,,,,,,"",NO
64646912J,427,2023-02-19,187.21,EUR,Tarjeta,9831.95,2023-02-19,53150.99,,,,,,,"",NO
28871010F,420,2025-08-20,-2400.95,JPY,Bizum,8201.08,2025-08-20,41512.62,,,,,,,"",NO
37108478D,113,2025-12-18,-464.64,JPY,Bizum,9356.04,2025-12-18,43301.97,Marcos,Ortega,Delgado,Av. del Río 2,1985-10-10,17181920Z,Marcos Ortega Delgado,NO
53694203X,250,2025-07-03,369.04,EUR,Transferencia,9749.19,2025-07-03,45962.68,,,,,,,"",NO
93889665Z,423,2023-08-24,3521.59,MXN,Tarjeta,9610.11,2023-08-24,115058.5,,,,,,,"",NO
97976345C,475,2025-01-07,-9684.48,MXN,Bizum,8419.0,2025-01-07,-32241.99,,,,,,,"",NO
92194905H,106,2024-11-11,4981.54,USD,Retirada Efectivo,9550.24,2024-11-11,70420.83,,,,,,,"",NO
98428312A,317,2022-05-21,5725.53,USD,Retirada Efectivo,8945.75,2022-05-21,54650.15,,,,,,,"",NO
15339564Y,290,2022-09-01,-652.33,JPY,Bizum,9477.06,2022-09-01,45041.0,,,,,,,"",NO
78322125T,436,2025-02-10,6641.58,JPY,Retirada Efectivo,9113.07,2025-02-10,70359.55,,,,,,,"",NO
19862675A,300,2024-02-20,3744.86,USD,Bizum,9956.81,2024-02-20,3463.03,,,,,,,"",NO
90792426C,255,2025-11-11,2595.34,MXN,Tarjeta,9575.56,2025-11-11,26317.47,,,,,,,"",NO
88180700N,453,2025-08-31,-3049.99,USD,Bizum,8946.35,2025-08-31,42527.61,,,,,,,"",NO
51923580N,313,2022-05-14,-5169.93,MXN,Bizum,8704.43,2022-05-14,24500.03,,,,,,,"",NO
47253844X,394,2023-01-15,1262.45,EUR,Retirada Efectivo,9791.63,2023-01-15,26623.64,,,,,,,"",NO
36251361X,33,2022-09-24,9677.9,EUR,Retirada Efectivo,9677.9,2022-09-24,34444.86,,,,,,,"",NO
67750110G,296,2024-10-22,8608.77,GBP,Retirada Efectivo,9456.49,2024-10-22,88059.54,,,,,,,"",NO
33680077T,245,2024-05-17,5702.95,JPY,Retirada Efectivo,8556.88,2024-05-17,64550.48,,,,,,,"",NO
24674746V,393,2023-03-24,646.94,EUR,Transferencia,9445.2,2023-03-24,50697.86,,,,,,,"",NO
65105764O,179,2023-03-21,1380.12,MXN,Tarjeta,9900.83,2023-03-21,24250.11,,,,,,,"",NO
23681690N,76,2024-11-24,3609.15,JPY,Bizum,8434.6,2024-11-24,69849.21,,,,,,,"",NO
98432182G,12,2022-11-18,5154.86,MXN,Retirada Efectivo,7591.11,2022-11-18,79447.93,Álvaro,Herrera,Bravo,Calle del Viento 2,1986-01-01,66778899P,Álvaro Herrera Bravo,NO
30470492G,19,2023-06-26,-5082.64,EUR,Bizum,8240.96,2023-06-26,62963.16,,,,,,,"",NO
24010733S,223,2025-11-15,8847.21,JPY,Transferencia,9476.44,2025-11-15,30365.53,,,,,,,"",NO
40982301Z,432,2022-01-31,-3143.62,JPY,Transferencia,9504.88,2022-01-31,11089.6,,,,,,,"",NO
98785135N,31,2022-02-17,9297.89,EUR,Tarjeta,9625.58,2022-02-17,4089.98,,,,,,,"",NO
76381793S,410,2023-06-30,7943.33,MXN,Retirada Efectivo,8720.84,2023-06-30,68039.08,,,,,,,"",NO
58809379E,405,2022-07-19,2629.08,JPY,Tarjeta,9796.69,2022-07-19,-11213.8,,,,,,,"",NO
59372522W,283,2024-07-02,8119.39,EUR,Tarjeta,9975.84,2024-07-02,78663.8,,,,,,,"",NO
88836264L,25,2022-05-04,5219.29,JPY,Retirada Efectivo,9654.53,2022-05-04,49899.66,,,,,,,"",NO
87291434H,425,2024-03-18,3868.25,EUR,Tarjeta,9632.66,2024-03-18,121539.31,,,,,,,"",NO
39288180X,88,2022-01-23,1509.69,MXN,Transferencia,9981.11,2022-01-23,67191.71,,,,,,,"",NO
36378812Z,434,2022-11-19,7918.99,USD,Retirada Efectivo,9198.59,2022-11-19,47289.25,Miguel,Cano,Luna,Calle del Río 8,1992-03-03,44556677N,Miguel Cano Luna,NO
65608106F,92,2025-04-16,6772.45,MXN,Retirada Efectivo,9861.41,2025-04-16,-1880.98,,,,,,,"",NO
35135306O,396,2022-09-11,3050.02,GBP,Tarjeta,9053.84,2022-09-11,36938.96,,,,,,,"",NO
50664589V,89,2025-04-11,-8117.13,GBP,Transferencia,8445.96,2025-04-11,79584.97,,,,,,,"",NO
77401638B,120,2024-05-03,3357.16,USD,Bizum,9479.58,2024-05-03,59935.28,,,,,,,"",NO
69426294I,262,2024-05-13,-3359.27,USD,Transferencia,9863.55,2024-05-13,11623.32,,,,,,,"",NO
64182663N,409,2024-06-19,-3639.48,EUR,Transferencia,9428.51,2024-06-19,69439.03,,,,,,,"",NO
29586269U,422,2025-04-11,-9827.62,EUR,Bizum,9878.3,2025-04-11,46611.1,,,,,,,"",NO
56814437O,183,2025-01-01,2243.23,GBP,Tarjeta,8945.44,2025-01-01,70671.54,,,,,,,"",NO
11625417Y,50,2025-06-04,3717.4,MXN,Bizum,9591.43,2025-06-04,66563.54,,,,,,,"",NO
39031388R,29,2023-02-07,306.93,MXN,Transferencia,8610.32,2023-02-07,18875.97,,,,,,,"",NO
24442968M,328,2022-09-25,6754.91,USD,Tarjeta,9782.66,2022-09-25,65296.65,,,,,,,"",NO
36251361X,124,2024-08-09,7604.83,MXN,Tarjeta,9036.57,2024-08-09,34444.86,,,,,,,"",NO
29668681L,398,2025-02-12,9870.94,JPY,Retirada Efectivo,9951.88,2025-02-12,52679.16,,,,,,,"",NO
56814437O,57,2025-02-22,7068.06,EUR,Retirada Efectivo,9655.15,2025-02-22,70671.54,,,,,,,"",NO
78481808C,499,2023-11-29,-2973.99,JPY,Transferencia,9885.9,2023-11-29,38543.95,,,,,,,"",NO
17962096P,130,2024-03-19,-3586.52,JPY,Bizum,9027.53,2024-03-19,92572.44,Elena,Martín,Delgado,Calle Sol 7,1992-06-14,56789012E,Elena Martín Delgado,NO
97976345C,141,2024-02-18,8912.2,GBP,Retirada Efectivo,9845.55,2024-02-18,-32241.99,,,,,,,"",NO
95544628A,108,2025-09-13,-6402.56,USD,Transferencia,9378.05,2025-09-13,36429.69,,,,,,,"",NO
33922669W,353,2025-08-07,6031.85,EUR,Transferencia,8518.12,2025-08-07,42273.8,,,,,,,"",NO
98432182G,206,2024-12-13,8196.19,MXN,Retirada Efectivo,8747.65,2024-12-13,79447.93,Álvaro,Herrera,Bravo,Calle del Viento 2,1986-01-01,66778899P,Álvaro Herrera Bravo,NO
85046659W,484,2022-09-21,1733.33,MXN,Tarjeta,8020.31,2022-09-21,5257.11,,,,,,,"",NO
61775826P,149,2023-10-04,2712.79,MXN,Retirada Efectivo,9668.09,2023-10-04,67789.11,,,,,,,"",NO
30777310P,309,2024-07-06,4572.94,JPY,Tarjeta,9968.04,2024-07-06,-10409.25,,,,,,,"",NO
50064311K,128,2023-03-05,8231.04,GBP,Tarjeta,9600.2,2023-03-05,63060.32,Luis,Pérez,Domínguez,Calle Norte 6,1998-08-29,01234567J,Luis Pérez Domínguez,SI
42968472Z,439,2025-04-03,8238.81,JPY,Tarjeta,8238.81,2025-04-03,86189.78,,,,,,,"",NO
27029841F,73,2025-03-08,4396.2,EUR,Bizum,9067.8,2025-03-08,32880.83,,,,,,,"",NO
86371152T,41,2022-08-20,3463.01,MXN,Bizum,8819.45,2022-08-20,31596.24,,,,,,,"",NO
34569401G,415,2024-12-20,9504.65,EUR,Tarjeta,9504.65,2024-12-20,10152.06,,,,,,,"",NO
67750110G,339,2025-11-10,7985.76,JPY,Tarjeta,9944.63,2025-11-10,88059.54,,,,,,,"",NO
34160987D,169,2022-03-02,2871.48,GBP,Tarjeta,9425.52,2022-03-02,21672.31,,,,,,,"",NO
34721532F,9,2025-08-05,2854.38,MXN,Retirada Efectivo,9745.27,2025-08-05,13367.32,,,,,,,"",NO
60195151Y,53,2023-10-27,-3517.23,JPY,Bizum,9292.06,2023-10-27,28016.06,,,,,,,"",NO
63273280Q,82,2023-01-26,721.57,GBP,Transferencia,9707.67,2023-01-26,31257.68,,,,,,,"",NO
75669740P,151,2024-06-22,2675.52,MXN,Tarjeta,9438.76,2024-06-22,47980.11,,,,,,,"",NO
53654648M,378,2024-03-16,-4744.78,GBP,Transferencia,9265.67,2024-03-16,72118.53,,,,,,,"",NO
89050198I,462,2025-07-31,5160.61,GBP,Retirada Efectivo,7572.0,2025-07-31,97077.73,,,,,,,"",NO
64182663N,344,2025-08-25,9040.67,MXN,Bizum,9695.99,2025-08-25,69439.03,,,,,,,"",NO
45738625S,304,2025-07-14,-2272.15,JPY,Transferencia,9282.54,2025-07-14,16891.74,,,,,,,"",NO
74701252T,413,2024-01-24,-9498.49,USD,Bizum,9873.92,2024-01-24,37370.26,,,,,,,"",NO
95694861F,140,2023-04-20,-8328.2,GBP,Transferencia,9240.91,2023-04-20,89301.55,,,,,,,"",NO
74701252T,492,2024-12-24,7852.0,EUR,Tarjeta,9227.71,2024-12-24,37370.26,,,,,,,"",NO
93828204U,395,2023-08-16,8704.9,MXN,Retirada Efectivo,9762.82,2023-08-16,18196.24,,,,,,,"",NO
93616609W,150,2022-09-09,5825.63,EUR,Retirada Efectivo,8799.41,2022-09-09,48246.52,,,,,,,"",NO
42968472Z,330,2022-05-28,-6401.22,MXN,Transferencia,9661.95,2022-05-28,86189.78,,,,,,,"",NO
52305435V,250,2025-03-23,6388.69,JPY,Transferencia,9749.19,2025-03-23,122881.71,,,,,,,"",NO
23312747J,311,2024-12-31,2196.98,USD,Retirada Efectivo,9811.09,2024-12-31,47284.35,,,,,,,"",NO
35529251E,500,2025-11-13,-2981.75,EUR,Transferencia,9038.22,2025-11-13,18460.27,,,,,,,"",NO
46614032W,262,2022-01-17,6719.42,JPY,Tarjeta,9863.55,2022-01-17,45079.13,,,,,,,"",NO
97827488V,489,2025-08-24,7349.6,MXN,Retirada Efectivo,9102.63,2025-08-24,26197.21,,,,,,,"",NO
53654648M,338,2022-12-22,-8915.43,GBP,Bizum,8488.61,2022-12-22,72118.53,,,,,,,"",NO
73772445L,474,2022-02-17,5427.3,JPY,Retirada Efectivo,9789.0,2022-02-17,50136.52,,,,,,,"",NO
75857720H,213,2022-02-22,4966.21,JPY,Tarjeta,7835.49,2022-02-22,76114.6,,,,,,,"",NO
47665911A,349,2025-03-10,1607.24,USD,Transferencia,9155.02,2025-03-10,97533.49,,,,,,,"",NO
64967407A,438,2024-10-25,9182.33,JPY,Tarjeta,9813.21,2024-10-25,38251.38,,,,,,,"",NO
50020502X,90,2025-03-25,-7214.83,GBP,Bizum,9621.13,2025-03-25,35702.8,,,,,,,"",NO
22646389G,472,2022-04-26,-1505.2,GBP,Transferencia,9992.6,2022-04-26,15279.03,,,,,,,"",NO
30316637J,177,2024-10-12,2434.49,MXN,Retirada Efectivo,9908.75,2024-10-12,58680.78,,,,,,,"",NO
38349917E,215,2024-02-19,9381.71,GBP,Tarjeta,9622.84,2024-02-19,91860.76,,,,,,,"",NO
51923580N,111,2022-05-16,758.13,MXN,Retirada Efectivo,7893.76,2022-05-16,24500.03,,,,,,,"",NO
14694263J,305,2024-12-23,-4497.32,JPY,Bizum,8859.97,2024-12-23,62257.59,,,,,,,"",NO
80589731N,296,2024-11-11,-8202.67,MXN,Transferencia,9456.49,2024-11-11,51429.43,,,,,,,"",NO
16914409O,305,2025-02-18,1647.29,EUR,Transferencia,8859.97,2025-02-18,60651.12,,,,,,,"",NO
81971749N,353,2022-02-05,3004.07,GBP,Tarjeta,8518.12,2022-02-05,36545.66,,,,,,,"",NO
72794896C,496,2022-05-16,-3213.64,GBP,Bizum,9923.74,2022-05-16,36109.85,,,,,,,"",NO
38316477K,457,2025-12-19,-1784.49,EUR,Transferencia,8601.27,2025-12-19,56653.02,,,,,,,"",NO
83919232P,217,2022-11-17,-9349.54,MXN,Bizum,9094.12,2022-11-17,18004.41,,,,,,,"",NO
89050198I,111,2023-01-30,-7998.82,GBP,Bizum,7893.76,2023-01-30,97077.73,,,,,,,"",NO
94869331H,120,2023-06-04,-4777.11,GBP,Bizum,9479.58,2023-06-04,26177.63,Pablo,Del Castillo,Saiz,Av. del Jardín 9,1984-03-03,15161718X,Pablo Del Castillo Saiz,NO
13503266T,102,2023-06-25,-3874.02,JPY,Bizum,9889.29,2023-06-25,76699.24,,,,,,,"",NO
58137251Q,385,2023-05-17,-4415.6,MXN,Bizum,9698.39,2023-05-17,9430.42,,,,,,,"",NO
81971749N,356,2022-11-06,9285.92,USD,Tarjeta,9285.92,2022-11-06,36545.66,,,,,,,"",NO
52467321Q,52,2022-03-01,-5804.59,GBP,Bizum,9419.18,2022-03-01,2415.71,,,,,,,"",NO
89814350Z,444,2023-04-17,6188.36,JPY,Retirada Efectivo,9829.04,2023-04-17,82110.57,,,,,,,"",NO
43103639C,214,2022-08-02,-9135.38,GBP,Bizum,8883.46,2022-08-02,-18659.17,,,,,,,"",NO
53654648M,270,2022-06-10,5227.25,JPY,Tarjeta,9732.91,2022-06-10,72118.53,,,,,,,"",NO
92949427I,492,2024-12-17,9142.68,JPY,Retirada Efectivo,9227.71,2024-12-17,74035.53,,,,,,,"",NO
74701363X,358,2025-06-03,6857.3,JPY,Transferencia,9812.41,2025-06-03,95034.81,,,,,,,"",NO
41255335J,267,2022-02-09,-3994.73,EUR,Transferencia,9213.93,2022-02-09,35997.58,,,,,,,"",NO
60643924G,280,2025-05-19,7647.17,GBP,Retirada Efectivo,9846.78,2025-05-19,76437.74,,,,,,,"",NO
40129809S,50,2024-10-30,2278.72,JPY,Tarjeta,9591.43,2024-10-30,67657.96,,,,,,,"",NO
36680443A,260,2025-06-14,9342.2,EUR,Tarjeta,9984.22,2025-06-14,81780.73,,,,,,,"",NO
13385073N,61,2025-07-06,-6975.95,GBP,Bizum,9875.61,2025-07-06,59035.39,,,,,,,"",NO
53654648M,298,2025-05-17,1476.64,JPY,Transferencia,9163.5,2025-05-17,72118.53,,,,,,,"",NO
60768720V,265,2023-07-05,688.55,MXN,Tarjeta,9452.83,2023-07-05,60691.71,,,,,,,"",NO
